201,38,1,1,4,155,155
202,38,1,2,4,155,155
203,38,1,3,8,155,155
204,39,0,1,7,108,216
205,39,0,2,9,108,216
206,39,0,3,11,108,216
207,39,1,1,7,108,216
208,39,1,2,11,108,216
209,39,1,3,11,108,216
210,40,0,1,4,148,148
211,40,0,2,5,148,148
212,40,0,3,9,148,148
213,40,1,1,3,148,148
214,40,1,2,4,148,148
215,40,1,3,9,148,148
216,41,0,1,6,148,148
217,41,0,2,9,148,148
218,41,0,3,10,148,148
219,41,1,1,6,148,148
220,41,1,2,12,148,148
221,41,1,3,12,148,148
222,42,0,1,5,170,170
223,42,0,2,7,85,170
224,42,0,3,8,85,170
225,42,1,1,4,170,170
226,42,1,2,11,170,170
227,43,0,1,5,90,180
228,43,0,2,8,90,180
229,43,0,3,9,90,180
230,43,1,1,4,90,180
231,43,1,2,8,90,180
232,43,1,3,12,90,180
233,44,0,1,2,70,93
234,44,0,2,5,70,93
235,44,1,1,5,70,93
236,44,1,2,7,70,93
237,45,0,1,3,132,132
238,45,0,2,4,132,132
239,45,0,3,6,132,132
240,45,1,1,4,132,132
241,45,1,2,6,132,132
242,45,1,3,7,132,132
243,46,0,1,4,137,137
244,46,0,2,6,137,137
245,46,0,3,7,137,137
246,46,1,1,5,137,137
247,46,1,2,9,137,137
248,47,0,1,6,145,145
249,47,0,2,7,145,145
250,47,0,3,8,145,145
251,47,1,1,4,145,145
252,47,1,2,6,145,145
253,48,0,1,5,130,130
254,48,0,2,6,130,130
255,48,0,3,10,130,130
256,48,1,1,5,130,130
257,48,1,2,7,130,130
258,48,1,3,10,130,130
259,49,0,1,4,144,144
260,49,0,2,4,144,144
261,49,0,3,7,144,144
262,49,1,1,4,144,144
263,49,1,2,6,144,144
264,49,1,3,8,144,144
265,50,0,1,3,141,141
266,50,0,2,8,141,141
267,50,0,3,9,141,141
268,50,1,1,3,141,141
269,50,1,2,9,141,141
270,50,1,3,12,141,141
271,51,0,1,3,128,128
272,51,0,2,4,128,128
273,51,0,3,10,128,128
274,51,1,1,4,128,128
275,51,1,2,5,128,128
276,51,1,3,10,128,128
277,52,0,1,3,127,127
278,52,0,2,4,127,127
279,52,0,3,9,127,127
280,52,1,1,5,127,127
281,52,1,2,9,127,127
282,53,0,0,2,182,182
283,53,0,1,5,182,182
284,53,0,2,8,182,182
285,53,0,3,9,182,182
286,53,1,1,5,182,182
287,53,1,2,8,182,182
288,53,1,3,12,182,182
289,54,0,1,3,120,120
290,54,0,2,6,120,120
291,54,0,3,10,120,120
292,54,1,1,6,120,120
293,54,1,2,10,120,120
294,54,1,3,12,120,120
295,55,0,1,4,160,160
296,55,0,2,5,160,160
297,55,0,3,5,160,160
298,55,1,1,4,160,160
299,55,1,2,5,160,160
300,56,0,1,5,30,125
301,56,0,2,7,30,125
302,56,0,3,8,30,125
303,56,1,1,5,30,125
304,56,1,2,11,30,125
305,57,0,1,5,250,250
306,57,0,2,8,250,250
307,57,0,3,10,250,250
308,57,1,1,4,250,250
309,57,1,2,7,250,250
310,57,1,3,9,250,250
311,58,0,1,5,142,142
312,58,0,2,7,142,142
313,58,0,3,8,142,142
314,58,1,1,7,142,142
315,58,1,2,8,142,142
316,58,1,3,9,142,142
317,59,0,1,5,142,142
318,59,0,2,6,142,142
319,59,0,3,7,142,142
320,59,1,1,5,142,142
321,59,1,2,8,142,142
322,59,1,3,10,142,142
323,60,0,1,4,150,150
324,60,0,2,5,150,150
325,60,0,3,6,150,150
326,60,1,1,4,150,150
327,60,1,2,5,150,150
328,61,0,1,5,149,149
329,61,0,2,6,149,149
330,61,0,3,8,149,149
331,61,1,1,5,149,149
332,61,1,2,7,149,149
333,61,1,3,10,149,149
334,62,0,1,5,155,155
335,62,0,2,8,155,155
336,62,0,3,10,155,155
337,62,1,1,10,155,155
338,62,1,2,12,155,155
339,63,0,1,5,114,114
340,63,0,2,6,114,114
341,63,0,3,7,114,114
342,63,1,1,6,114,114
343,63,1,2,11,114,114
344,63,1,3,10,114,114
345,64,0,1,5,200,200
346,64,0,2,8,200,200
347,64,0,3,9,200,200
348,64,1,1,7,200,200
349,64,1,2,9,200,200
350,64,1,3,11,200,200
351,65,0,1,6,120,128
352,65,0,2,9,120,128
353,65,0,3,10,120,128
354,65,1,1,6,120,128
355,65,1,2,10,120,128
356,65,1,3,11,120,128
357,66,0,1,4,180,180
358,66,0,2,5,180,180
359,66,0,3,8,180,180
360,66,1,1,5,180,180
361,66,1,2,8,180,180
362,66,1,3,9,180,180
363,67,0,1,4,130,130
364,67,0,2,7,130,130
365,67,1,1,4,130,130
366,67,1,2,6,130,130
367,68,0,1,5,130,130
368,68,0,2,7,130,130
369,68,0,3,8,130,130
370,68,1,1,7,130,130
371,68,1,2,10,130,130
372,69,0,1,5,150,150
373,69,0,2,7,150,150
374,69,0,3,9,150,150
375,69,1,1,4,150,150
376,69,1,2,6,150,150
377,69,1,3,11,150,150
378,70,0,1,4,136,136
379,70,0,2,6,136,136
380,70,1,1,5,136,136
381,70,1,2,7,136,136
382,71,0,1,6,167,167
383,71,0,2,8,167,167
384,71,0,3,10,167,167
385,71,1,1,7,167,167
386,71,1,2,9,167,167
387,71,1,3,11,167,167
388,72,0,1,4,178,178
389,72,0,2,6,178,178
390,72,0,3,7,178,178
391,72,1,1,4,178,178
392,72,1,2,6,178,178
393,72,1,3,11,178,178
394,73,0,1,5,147,147
395,73,0,2,7,147,147
396,73,0,3,8,147,147
397,73,1,1,6,147,147
398,73,1,2,8,147,147
399,74,0,0,2,150,150
400,74,0,1,5,150,150
401,74,0,2,10,150,150
402,74,0,3,12,150,150
403,74,1,1,6,150,150
404,74,1,2,10,150,150
405,74,1,3,11,150,150
406,75,0,1,3,65,65
407,75,0,2,5,65,65
408,75,0,3,7,65,65
409,75,1,1,5,65,65
410,75,1,2,8,65,65
411,76,0,1,5,138,138
412,76,0,2,7,138,138
413,76,0,3,8,138,138
414,76,1,1,7,138,138
415,76,1,2,9,138,138
416,76,1,3,10,138,138
417,77,0,1,5,108,108
418,77,0,2,7,108,108
419,77,0,3,10,108,108
420,77,1,1,4,108,108
421,77,1,2,8,108,108
422,77,1,3,10,108,108
423,78,0,0,3,150,150
424,78,0,1,6,150,150
425,78,0,2,9,150,150
426,78,0,3,12,150,150
427,78,1,1,6,150,150
428,78,1,2,10,150,150
429,78,1,3,12,150,150
430,79,0,1,5,155,155
431,79,0,2,8,155,155
432,79,0,3,10,155,155
433,79,1,1,5,155,155
434,79,1,2,8,155,155
435,79,1,3,10,155,155
436,80,0,1,4,140,140
437,80,0,2,7,140,140
438,80,0,3,8,140,140
439,80,1,1,4,140,140
440,80,1,2,8,140,140
441,80,1,3,10,140,140
442,81,0,1,5,132,132
443,81,0,2,6,132,132
444,81,0,3,7,132,132
445,81,1,1,6,132,132
446,81,1,2,6,132,132
447,82,0,1,6,156,156
448,82,0,2,9,156,156
449,82,0,3,9,156,156
450,82,1,1,5,156,156
451,82,1,2,9,156,156
452,82,1,3,9,156,156
453,83,0,1,8,170,170
454,83,0,2,9,170,170
455,83,0,3,11,170,170
456,83,1,1,6,170,170
457,83,1,2,7,170,170
458,83,1,3,12,170,170
459,84,0,1,5,160,176
460,84,0,2,9,160,176
461,84,0,3,11,160,176
462,84,1,1,5,160,176
463,84,1,2,9,160,176
464,84,1,3,11,160,176
465,85,0,1,5,164,164
466,85,0,2,9,164,164
467,85,0,3,11,164,164
468,85,1,1,7,164,164
469,85,1,2,10,164,164
470,85,1,3,12,164,164
471,86,0,1,6,122,122
472,86,0,2,8,122,122
473,86,0,3,9,122,122
474,86,1,1,7,122,122
475,86,1,2,11,122,122
476,86,1,3,12,122,122
477,87,0,1,5,200,200
478,87,0,2,8,200,200
479,87,0,3,10,200,200
480,87,1,1,5,200,200
481,87,1,2,8,200,200
482,88,0,1,6,150,150
483,88,0,2,8,150,150
484,88,0,3,10,150,150
485,88,1,1,4,150,150
486,88,1,2,8,150,150
487,88,1,3,11,150,150
488,89,0,1,6,135,135
489,89,0,2,9,135,135
490,89,1,1,9,135,135
491,89,1,2,12,135,135
492,90,0,1,7,205,205
493,90,0,2,10,205,205
494,90,0,3,11,205,205
495,90,1,1,6,205,205
496,90,1,2,11,205,205
497,91,0,1,5,125,125
498,91,0,2,6,125,125
499,91,0,3,8,125,125
500,91,1,1,5,125,125
501,91,1,2,7,125,125
502,91,1,3,10,125,125
503,92,0,1,5,128,128
504,92,0,2,6,128,128
505,92,0,3,7,128,128
506,92,1,1,6,128,128
507,92,1,2,9,128,128
508,92,1,3,11,128,128
509,93,0,1,5,155,155
510,93,0,2,7,155,155
511,93,1,1,8,155,155
512,93,1,2,10,155,155
513,94,0,1,6,93,191
514,94,0,2,10,93,191
515,94,0,3,12,93,191
516,94,1,1,8,93,191
517,94,1,2,11,93,191
518,94,1,3,12,93,191
519,95,0,1,6,125,125
520,95,0,2,8,125,125
521,95,0,3,9,125,125
522,95,1,1,8,125,125
523,95,1,2,10,125,125
524,96,0,1,5,130,130
525,96,0,2,7,130,130
526,96,0,3,9,130,130
527,96,1,1,6,130,130
528,96,1,2,7,130,130
529,96,1,3,9,130,130
530,97,0,1,3,166,166
531,97,0,2,5,166,166
532,97,0,3,7,166,166
533,97,1,1,4,166,166
534,97,1,2,5,166,166
535,97,1,3,9,166,166
536,98,0,1,5,120,120
537,98,0,2,6,120,120
538,98,0,3,9,120,120
539,98,1,1,4,120,120
540,98,1,2,6,120,120
541,98,1,3,12,120,120
542,99,0,1,5,160,160
543,99,0,2,6,160,160
544,99,0,3,8,160,160
545,99,1,1,5,160,160
546,99,1,2,6,160,160
547,100,0,1,5,155,155
548,100,0,2,6,155,155
549,100,0,3,8,155,155
550,100,1,1,4,155,155
551,100,1,2,6,155,155
552,101,0,1,4,140,140
553,101,0,2,8,140,140
554,101,0,3,8,140,140
555,101,1,1,5,140,140
556,101,1,2,9,140,140
557,101,1,3,11,140,140
558,102,0,1,3,40,83
559,102,0,2,5,40,83
560,102,0,3,6,40,83
561,102,1,1,6,40,83
562,102,1,2,7,40,83
563,103,0,1,6,126,126
564,103,0,2,7,126,126
565,103,0,3,8,126,126
566,103,1,1,6,126,126
567,103,1,2,8,126,126
568,103,1,3,10,126,126
569,104,0,1,5,155,155
570,104,0,2,8,155,155
571,104,0,3,9,155,155
572,104,1,1,6,155,155
573,104,1,2,10,155,155
574,104,1,3,11,155,155
575,105,0,1,4,130,130
576,105,0,2,6,130,130
577,105,0,3,7,130,130
578,105,1,1,6,130,130
579,105,1,2,7,130,130
580,106,0,1,5,167,167
581,106,0,2,7,167,167
582,106,0,3,9,167,167
583,106,1,1,5,167,167
584,106,1,2,7,167,167
585,107,0,1,8,12,300
586,107,0,2,10,12,300
587,107,1,1,6,12,300
588,107,1,2,10,12,300
589,108,0,1,4,128,128
590,108,0,2,9,128,128
591,108,0,3,11,128,128
592,108,1,1,3,128,128
593,108,1,2,9,128,128
594,108,1,3,12,128,128
595,109,0,1,8,155,155
596,109,0,2,10,155,155
597,109,0,3,11,155,155
598,109,1,1,8,155,155
599,109,1,2,10,155,155
600,109,1,3,12,155,155
601,110,0,1,6,144,144
602,110,0,2,9,144,144
603,110,0,3,9,144,144
604,110,1,1,6,144,144
605,110,1,2,10,144,144
606,110,1,3,11,144,144
607,111,0,1,6,152,152
608,111,0,2,9,152,152
609,111,0,3,10,152,152
610,111,1,1,7,152,152
611,111,1,2,9,152,152
612,111,1,3,10,152,152
613,112,0,1,5,160,160
614,112,0,2,9,160,160
615,112,0,3,10,160,160
616,112,1,1,5,160,160
617,112,1,2,8,160,160
618,112,1,3,10,160,160
619,113,0,1,6,83,148
620,113,0,2,10,83,148
621,113,0,3,10,83,148
622,113,1,1,7,83,148
623,113,1,2,12,83,148
624,113,1,3,12,83,148
625,114,0,1,6,125,125
626,114,0,2,9,125,125
627,114,0,3,9,125,125
628,114,1,1,7,125,125
629,114,1,2,9,125,125
630,115,0,1,3,40,148
631,115,0,2,5,40,148
632,115,0,3,7,40,148
633,115,1,1,3,40,148
634,115,1,2,6,40,148
635,115,1,3,7,40,148
636,116,0,1,4,180,180
637,116,0,2,8,180,180
638,116,0,3,9,180,180
639,116,1,1,7,180,180
640,116,1,2,8,180,180
641,116,1,3,10,180,180
642,117,0,1,5,145,145
643,117,0,2,8,145,145
644,117,0,3,9,145,145
645,117,1,1,5,145,145
646,117,1,2,7,145,145
647,117,1,3,9,145,145
648,118,0,1,4,148,148
649,118,0,2,5,148,148
650,118,0,3,8,148,148
651,118,1,1,5,148,148
652,118,1,2,6,148,148
653,119,0,1,6,155,155
654,119,0,2,7,155,155
655,119,0,3,11,155,155
656,119,1,1,6,155,155
657,119,1,2,7,155,155
658,119,1,3,10,155,155
659,120,0,1,5,144,144
660,120,0,2,6,144,144
661,120,0,3,8,144,144
662,120,1,1,5,144,144
663,120,1,2,7,144,144
664,120,1,3,8,144,144
665,121,0,1,5,155,155
666,121,0,2,9,155,155
667,121,0,3,10,155,155
668,121,1,1,6,155,155
669,121,1,2,10,155,155
670,121,1,3,10,155,155
671,122,0,1,5,131,140
672,122,0,2,7,131,140
673,122,0,3,9,131,140
674,122,1,1,4,131,140
675,122,1,2,8,131,140
676,122,1,3,9,131,140
677,123,0,1,4,155,155
678,123,0,2,9,155,155
679,123,0,3,11,155,155
680,123,1,1,5,155,155
681,123,1,2,10,155,155
682,123,1,3,11,155,155
683,124,0,1,4,140,140
684,124,0,2,8,140,140
685,124,0,3,11,140,140
686,124,1,1,5,140,140
687,124,1,2,8,140,140
688,124,1,3,10,140,140
689,125,0,1,6,152,152
690,125,0,2,8,152,152
691,125,0,3,9,152,152
692,125,1,1,6,152,152
693,125,1,2,8,152,152
694,125,1,3,10,152,152
695,126,0,1,5,180,180
696,126,0,2,9,180,180
697,126,0,3,10,180,180
698,126,1,1,5,180,180
699,126,1,2,10,180,180
700,126,1,3,11,180,180
701,127,0,1,4,180,180
702,127,0,2,6,180,180
703,127,0,3,8,180,180
704,127,1,1,4,180,180
705,127,1,2,5,180,180
706,127,1,3,9,180,180
707,128,0,1,4,134,134
708,128,0,2,6,134,134
709,128,0,3,9,134,134
710,128,1,1,6,134,134
711,128,1,2,9,134,134
712,128,1,3,10,134,134
713,129,0,1,5,188,188
714,129,0,2,9,188,188
715,129,0,3,9,188,188
716,129,1,1,5,188,188
717,129,1,2,10,188,188
718,129,1,3,11,188,188
719,130,0,1,4,155,155
720,130,0,2,7,155,155
721,130,0,3,9,155,155
722,130,1,1,5,155,155
723,130,1,2,6,155,155
724,130,1,3,9,155,155
725,131,0,0,3,174,174
726,131,0,1,5,174,174
727,131,0,2,9,174,174
728,131,0,3,11,174,174
729,131,1,1,5,174,174
730,131,1,2,10,174,174
731,131,1,3,12,174,174
732,132,0,1,4,144,144
733,132,0,2,7,144,144
734,132,0,3,9,144,144
735,132,1,1,8,144,144
736,132,1,2,8,144,144
737,132,1,3,9,144,144
738,133,0,1,5,135,135
739,133,0,2,7,135,135
740,133,0,3,12,135,135
741,133,1,1,4,135,135
742,133,1,2,9,135,135
743,133,1,3,10,135,135
744,134,0,1,5,148,148
745,134,0,2,9,148,148
746,134,0,3,11,148,148
747,134,1,1,4,148,148
748,134,1,2,10,148,148
749,134,1,3,11,148,148
750,135,0,1,5,148,148
751,135,0,2,7,148,148
752,135,0,3,9,148,148
753,135,1,1,7,148,148
754,135,1,2,8,148,148
755,136,0,1,6,155,155
756,136,0,2,9,155,155
757,136,0,3,10,155,155
758,136,1,1,8,155,155
759,136,1,2,10,155,155
760,137,0,1,6,135,135
761,137,0,2,8,135,135
762,137,0,3,9,135,135
763,137,1,1,5,135,135
764,137,1,2,9,135,135
765,137,1,3,11,135,135
766,138,0,1,4,93,93
767,138,0,2,8,93,93
768,138,0,3,10,93,93
769,138,1,1,4,93,93
770,138,1,2,7,93,93
771,138,1,3,10,93,93
772,139,0,1,3,122,122
773,139,0,2,5,122,122
774,139,0,3,5,122,122
775,139,1,1,4,122,122
776,139,1,2,5,122,122
777,140,0,1,5,158,158
778,140,0,2,9,158,158
779,140,0,3,11,158,158
780,140,1,1,5,158,158
781,140,1,2,8,158,158
782,140,1,3,11,158,158
783,141,0,1,5,145,145
784,141,0,2,7,145,145
785,141,0,3,8,145,145
786,141,1,1,5,145,145
787,141,1,2,6,145,145
788,141,1,3,9,145,145
789,142,0,1,6,155,155
790,142,0,2,7,155,155
791,142,1,1,8,155,155
792,142,1,2,10,155,155
793,143,0,1,7,13,320
794,143,0,2,10,13,320
795,143,0,3,12,13,320
796,143,1,1,8,13,320
797,143,1,2,10,13,320
798,143,1,3,12,13,320
799,144,0,0,3,171,171
800,144,0,1,7,171,171
801,144,0,2,10,171,171
802,144,0,3,10,171,171
803,144,1,1,6,171,171
804,144,1,2,9,171,171
805,144,1,3,10,171,171
806,145,0,1,6,180,180
807,145,0,2,9,180,180
808,145,0,3,9,180,180
809,145,1,1,6,180,180
810,145,1,2,9,180,180
811,145,1,3,10,180,180
812,146,0,1,5,148,148
813,146,0,2,7,148,148
814,146,0,3,8,148,148
815,146,1,1,4,148,148
816,146,1,2,7,148,148
817,147,0,1,5,130,130
818,147,0,2,6,130,130
819,147,0,3,10,130,130
820,147,1,1,6,130,130
821,147,1,2,9,130,130
822,147,1,3,10,130,130
823,148,0,1,3,150,150
824,148,0,2,8,150,150
825,148,0,3,9,150,150
826,148,1,1,3,150,150
827,148,1,2,8,150,150
828,148,1,3,10,150,150
829,149,0,1,5,160,188
830,149,0,2,8,160,188
831,149,0,3,10,160,188
832,149,1,1,6,160,188
833,149,1,2,10,160,188
834,150,0,1,7,125,125
835,150,0,2,10,125,125
836,150,1,1,9,125,125
837,150,1,2,11,125,125
838,151,0,1,6,145,145
839,151,0,2,8,145,145
840,151,0,3,10,145,145
841,151,1,1,8,145,145
842,151,1,2,10,145,145
843,152,0,1,3,160,160
844,152,0,2,8,160,160
845,152,0,3,9,160,160
846,152,1,1,3,160,160
847,152,1,2,8,160,160
848,152,1,3,11,160,160
849,153,0,1,5,152,152
850,153,0,2,8,152,152
851,153,0,3,10,152,152
852,153,1,1,6,152,152
853,153,1,2,8,152,152
854,154,0,1,4,142,142
855,154,0,2,6,142,142
856,154,0,3,7,142,142
857,154,1,1,4,142,142
858,154,1,2,6,142,142
859,154,1,3,8,142,142
860,155,0,1,6,200,200
861,155,0,2,9,200,200
862,155,0,3,10,222,222
863,155,1,1,8,200,200
864,155,1,2,11,200,200
865,155,1,3,12,222,222
866,156,0,1,5,136,136
867,156,0,2,6,136,136
868,156,0,3,10,136,136
869,156,1,1,5,136,136
870,156,1,2,8,136,136
871,156,1,3,9,136,136
872,157,0,1,3,142,142
873,157,0,2,6,142,142
874,157,0,3,8,142,142
875,157,1,1,7,142,142
876,157,1,2,9,142,142
877,157,1,3,10,142,142
878,158,0,0,3,177,177
879,158,0,1,5,177,177
880,158,0,2,9,177,177
881,158,0,3,10,177,177
882,158,1,1,4,177,177
883,158,1,2,7,177,177
884,158,1,3,9,177,177
885,159,0,1,6,155,155
886,159,0,2,9,155,155
887,159,0,3,10,155,155
888,159,1,1,7,155,155
889,159,1,2,10,155,155
890,159,1,3,12,155,155
891,160,0,1,5,130,130
892,160,0,2,9,130,130
893,160,0,3,10,130,130
894,160,1,1,5,130,130
895,160,1,2,9,130,130
896,160,1,3,10,130,130
897,161,0,1,4,158,158
898,161,0,2,8,158,158
899,161,0,3,9,158,158
900,161,1,1,4,158,158
901,161,1,2,8,158,158
902,161,1,3,9,158,158
903,162,0,1,5,130,160
904,162,0,2,10,130,160
905,162,0,3,12,130,160
906,162,1,1,4,130,160
907,162,1,2,11,130,160
908,162,1,3,12,130,160
909,163,0,1,7,155,155
910,163,0,2,10,155,155
911,163,0,3,12,155,155
912,163,1,1,7,155,155
913,163,1,2,8,155,155
914,163,1,3,10,155,155
915,164,0,1,6,155,155
916,164,0,2,9,155,155
917,164,0,3,11,155,155
918,164,1,1,7,155,155
919,164,1,2,11,155,155
920,164,1,3,12,155,155
921,165,0,1,5,150,150
922,165,0,2,9,150,150
923,165,0,3,10,150,150
924,165,1,1,5,150,150
925,165,1,2,7,150,150
926,165,1,3,10,150,150
927,166,0,1,4,100,100
928,166,0,2,6,100,100
929,166,0,3,10,100,100
930,166,1,1,4,100,100
931,166,1,2,10,100,100
932,167,0,1,4,132,132
933,167,0,2,6,132,132
934,167,0,3,11,132,132
935,167,1,1,6,132,132
936,167,1,2,9,132,132
937,167,1,3,12,132,132
938,168,0,1,6,200,200
939,168,0,2,9,200,200
940,168,0,3,10,200,200
941,168,1,1,6,200,200
942,168,1,2,9,200,200
943,168,1,3,11,200,200
944,169,0,1,4,129,129
945,169,0,2,8,129,129
946,169,0,3,9,129,129
947,169,1,1,7,129,129
948,169,1,2,10,129,129
949,169,1,3,11,129,129
950,170,0,1,5,180,180
951,170,0,2,7,180,180
952,170,0,3,10,180,180
953,170,1,1,5,180,180
954,170,1,2,8,180,180
955,170,1,3,10,180,180
956,171,0,0,2,140,140
957,171,0,1,3,140,140
958,171,0,2,8,140,140
959,171,0,3,9,140,140
960,171,1,1,5,140,140
961,171,1,2,8,140,140
962,172,0,1,5,180,180
963,172,0,2,8,180,180
964,172,0,3,10,180,180
965,172,1,1,5,180,180
966,172,1,2,9,180,180
967,172,1,3,11,180,180
968,173,0,1,4,114,114
969,173,0,2,7,114,114
970,173,0,3,11,114,114
971,173,1,1,6,114,114
972,173,1,2,7,114,114
973,173,1,3,11,114,114
974,174,0,1,4,130,130
975,174,0,2,6,130,130
976,174,0,3,9,130,130
977,174,1,1,5,130,130
978,174,1,2,8,130,130
979,174,1,3,10,130,130
980,175,0,1,3,146,146
981,175,0,2,5,146,146
982,175,0,3,7,146,146
983,175,1,1,3,146,146
984,175,1,2,6,146,146
985,176,0,1,5,145,145
986,176,0,2,7,145,145
987,176,0,3,8,145,145
988,176,1,1,5,145,145
989,176,1,2,8,145,145
990,176,1,3,10,145,145
991,177,0,1,5,136,136
992,177,0,2,6,136,136
993,177,0,3,9,136,136
994,177,1,1,5,136,136
995,177,1,2,9,136,136
996,177,1,3,10,136,136
997,178,0,1,6,160,160
998,178,0,2,7,160,160
999,178,0,3,10,160,160
